공지분류,등록 번호,기본 제목,공지 제목,부서,등록일,조회수,링크,본문 내용,이미지 링크,이미지 텍스트,마감일자,모집 현황,일반공지_학사/수업,일반공지_진로/취업,일반공지_장학금/지원금,일반공지_대외활동/서포터즈,일반공지_공모전/경진대회,일반공지_교내행사/이벤트,일반공지_비교과/교육,일반공지_군 관련,일반공지_창업 관련,일반공지_행정,일반공지_기타,장학공지_국가근로장학금,장학공지_교내장학금,장학공지_교외장학금,장학공지_국가장학금,장학공지_학자금대출,장학공지_멘토링/청소년교육지원,장학공지_특별지원/목회자/북한이탈/보훈,장학공지_글로벌/해외연수/파란사다리,장학공지_취업연계/창업/고졸후학습자/희망사다리,장학공지_행정/안내/기타,장학공지_기타
장학공지,764,학자금대출+2022년 상반기분 통영시 대학생 학자금 이자 지원 사업+2022-10-13,2022년 상반기분 통영시 대학생 학자금 이자 지원 사업,학자금대출,2022-10-13,493,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189435&article.offset=300&articleLimit=100,,"https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-10/ikxyrclokolw.png, https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-10/wunknoplukod.png","동영시 공고   세2022-1760호 2022년 상반기분 통영시 대학생 학자금 이자 지원 사업 공고 '통영시   대학생   학자금   이자 지원에 관한 조례_ 에 따라 경제적 이유모  교육은 받기 힘는 대학생들에게   균등한   고등고육운   받운   기회름   제공하고   지역 인재 양성에   기여하기   위해  실시하는   2022년 상반기분   통영시   대학생   학자금   이자 지원 사업은 다음과   같이   공고합니다 . 2022년 10월 통   영  시  장 1. 사 업 명 2022년 상반기분 통영시   대학생   학자금  이자   지원 사업 2 . 지원내용 한 국장학 재단을  통해   학자금은   대출반은 경우로써 2022년 상반기 ( 22.1.1 6.30) 에 발생하   대출 이자분 2022년 하반기분   대출이자는 2023년 초에 지급 예정 3 . 지원 대상 : 가 또는  나에   해당하는  사람 고등 교육기관에   재 (휴) 학   중인   대학 (원) 생으모서 다음의 항목 중 하나라도 충족하는  사람 가  공고일   현재   본인이   1년 이상 또는  직계존속이  3년 이상  통영시에 주민등록이   되어 있고  통영시   소재 고등학교름   졸업한 사람 나   공고일   현재 통영시   소재 대학에   재(휴) 학 중인 학생으모서   1학년의 경우 3개월 이상, 그 외의 경우 1년 이상  통영시에  주진등록이   되어 있는 사람 2022년 하게   졸업생운 포함하여   지원 1 신청 방법 가  신청기간 2022 10. 12.(수) 09:00 10. 31. (원) 1800 나  신청방법 방문 , 우편; 전자우편 ( 팩스  불가) 방문  및 우편   접수처 통영시   해비당1 길 33 통영시청   2청사   1층 교육체육지원과   교육지원팀 전자우편   접수 ksw4 154@koreakr 우편   접수 시 마감일 2022. 10. 31.(월 18:00까지   도착분에   한함 다   제출시류 자격   요길에   따라 유의하여   제출. *  호통 : 신청시 개인정보 의 수집이용 및 제3자 제공 조회 동의신 신청 통영시  소재  고등학교   졸업생 통영시  소재  대학교 재(휴) 학생 구분 1. 대학   재(휴) 학  증명시 2. 주민등록초본   (주소변동5년포함) 3. 고등학 교   졸업증명시 학생  본인의   주소시가  1년 이상 구비 통영시에   되어앗지   않은 경우 1. 대학   재(휴) 학  증명시 서류 1. 식계존속의   주민등록초본 2. 주민등록초본   (주소변동5년포함) 2. 본인기준   가족관계증명서 3. 직계존속용   개인정보의   수집이용 및   세3자   제공   조회 동의서 추가   제출 편요 모는 서류는 2022. 10. 12. 이후 발급 서류만   인정 휴학생의  경우  휴학일자   표기 사랑 주민등록번호   뒷자리는  미표기   또는   가려서   제출 2022년도 하게  졸입생의   경우 , 대학  졸업  증명서   제출 5 지원시기 2022년   11월 (예정) (한 규장학재단   함페이지에서 확인) 6 기타   유의사항 제출된  서류는 미반환하여 ,  구비서류   누락스모 지원   대상에서   제외되는 일이   없도록 유의하시기   바람니다 . 기타 자세한 문의는 통영시  교육체육지원과   교육지원팀 (3055-650-4740) 으로 하시기   바람니다 .",-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0.108695652,0.036231884,0,0.048309179,0.048309179,0.012077295,0.024154589,1.106582126,0,0.120772947,0
장학공지,763,교외장학금+2022년 2학기 서울희망 대학 장학금 장학생 추가 선발 안내(10. 18. 10시~10. 28. 17시)+2022-10-11,2022년 2학기 서울희망 대학 장학금 장학생 추가 선발 안내(10. 18. 10시~10. 28. 17시),교외장학금,2022-10-11,545,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189434&article.offset=300&articleLimit=100,자세한 사항 붙임 파일 참고,"https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-10/bfcmgyoxoerp.png, https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-10/gdrhbiqtgzhy.png","울장학재단 동말 '특시 서물 서물장학재단 공고 제2022-23호 222년 2학기 어서용희망 대학 장학금 장학생 추가 선반공고 <서울희망  대학  장학금-은 서울의 대학생이   경제적인 이유로 수행에 어려움올 겪지 양도록 장학금올 통해 등록금 부담올 완화하여 문턱 없는 대학교육 기회틀 제공하고   건전한 미래 인재로 성장하도록 지원합니다: 2022년 10월 11일 (재)서움장학재단 이사장 선발 개요 1 사 업 명: 서울희망 대학 장학금(2학기 추가 선발) 2 지원대상: 서울 소재 대학교 재학생 또는 서울 시민의 자녀)이면서  비서올 소재 대학교 재학생으로서 기초생활수급자 법정치상위계층 '2년 학자금 지원 4구간 이하인 자 2022년   서울희망대하   상학생 중 2하기   수혜애이   50만원 / 1 0(만원인   재하생 중 등부금 실납입애이 50만원 이상 납부단 상학생도  신청 가능 디만 . 2학기 수혜애이 150만원인 경우 신청 불기 3. 선발인원: 955명 내외 4 장 학 금: 50만원 /100만원 /150만원(2학기 등록금 범위 내 정액 지원) 5. 지원성격: 등록금(등록금 = 입학금(하당자에 한함) 수업로) 6. 지원기간: 2022년 2학기 7. 선발점차 신청서 접수 1차 심사(대학) 2차 심사(재단) 최종 선발 선정결과 발표 온라인 신청 학사 정보 심사 적격심사 장학금 지급 장학생  선정위원회 (재단-대학) 학업 '울장학재단 동 매력 특시 서물 2 장학금 신청 1. 신청기간: 2022. 10. 18 (화) 10.00 10. 28.(금) 17-00 X 신청 마감 1~2일 전부터 신청이 집중되어 흉메이지 접속이 어리움 수 있으니 이 점에 유의하여 신청 바람니다 2 신청자격(아래 표의 가 ~ 다 항목울 모두 충족해야합) 구분 신 청 자 격 대한민국 국적자로서 학적이 아래 @, @) 중 하나에 해당하는 자 서울 소재 대학교 재학생 선울 시민 중 비서물 소재 대학교 재학생 L 서움 시민 : 주민등록등본상   거주지가 서울인 자 시민 자격 인정 범위 미혼 - 본인 또는 부모 / 기촌 - 본인 또는 배우자 지원 가능 대학교1) 목록 및 대학 소재지서물-비서물)의 구분은 [참고자료 3예서 확인 대학 소재지논 캠퍼스별로 구분하다   원격대학(사이버대 방송동신대) 은 비서움 소재 대학교에 해당 초과학기생도 아래의 가-다 항목 모두 충족한 경우 신청 가능 소득 기준이 아래 @ ~ @) 중 하나에 해당하는 자 @ 기초생활수급자 또는 법정차상위계층 2022년(1학기 또는 2학기) 한국장학재단 학자금지원  4구간 이하 * 온라인 신청 시 0 ~ @) 중 하나에 해당하는 증방서류름 업로드하여 이름 증명해야 함 2022-2학기 등록금 실남입액이 50만원 이상인 자 3. 신청방법: 온라인 신청 서울장학재단 콤페이지(ww hissf orkr) 회원가입 후 로그인 [장학금안내] [대학생 장학금] 서울희망 대학 장학금 [장학금 신청] 클리 '서류 구비 사전 체크리스트' 체크 후 이용약관 동의 및 회원인중 온라인 신청서 작성 및 제출서류 업로드 입력 내용 최종 확인 후 [신청하기] 콜리 1) 고등교육법 제2조에  따라 설립된  대륙 및 고육부 대학말리미 공시   자료에 고시된   학고  평생고육법심   설립된 전공대i 느서움",-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0.012562814,0.037688442,0.025125628,0.638190955,0.087939698,0.575376884,0.025125628,0.675879397,0,0.625628141,0
장학공지,762,교외장학금+아산사회복지재단 2023년 북한이탈청소년 장학생 선발 안내(~10. 28.)+2022-10-11,아산사회복지재단 2023년 북한이탈청소년 장학생 선발 안내(~10. 28.),교외장학금,2022-10-11,456,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189433&article.offset=300&articleLimit=100,자세한 사항 붙임 파일 참고,https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-10/vwfrgxlajchk.png,"2023년 북한이락청소년 장학생 선발 안내 국내 대학에 재학 중인 북한이날 대학생들이 안정적으로 하업에 전념활 수 외도록 지원합니다. 선발대상 짐부기관의 보호결정울 받은 북하이달청소년 재단이 지정한 국내 4년제 인반대학에 재학 준이고 2023년 신규학기다 2,3 4학년이 되는 대학생 신규학기에 타 기관 장학금 수혜대상이 아분 학생 지원가능 대학문 모집요강 화인 선발인원 0명 선발절차 선발과정 온라인 지원  서류심사  면접심사 합격자 발표 섭수기간 10월 1 1맑화) 10월 28의금) 점수밤법 아신재단 지원신칭 서비스 접속 주 개별 신청 마산재단 지원신청 서비스 http:llwelfaro asanfoundation orkr 지원금액 인간 60/간원 (화기당 300만원) 장학금은 학업보조비, 생활비로 사용 가능 지원기간 정규학기 수료 시까지 최대 6학기 지원 매학기미다 성적 등 장학생 결격사유 확인 예정 세부 안내사항 준비서류 자세한 너용은 아산사회복지저단 품페이지 곰지사람 참조 VVVV asanfounidlatiororkr 아산사회복지재단",-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697674419,0.885644343,0.07518797,0.885644343,0,1.186396223,0.037593985,0.848050358,0
장학공지,761,학자금대출+2022년 영주시 대학생 학자대출 이자 지원+2022-10-11,2022년 영주시 대학생 학자대출 이자 지원,학자금대출,2022-10-11,498,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189432&article.offset=300&articleLimit=100,,"https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-10/usgkvlnstdqg.png, https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-10/uatedaydkvwo.png, https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-10/uahomhkkziqx.png","2022년 영주시 대학생 학자금대출 이자 지원 신청 안내 지원대상 지원일   기준으로   본인이   영주시에   주민등록주소틀 문 대 휴학생 지원일  기준으로   직계존속이   영주시에  주민등록주소틀 문 대 휴학생 시 소재 고등교육기관에 다니면서 시에 주민등록(1학년의   경우 3개월 이상 그 외의 경우 1년 이상) 올 두고 있는 대 휴학생 졸업생과   대학원생은 제외 지원내용 2018년 하반기부터   한국장학재단에서   대출받은(2022 6. 30. 까지 총 8학기간) 학자금의  2022년  상반기   발생이자 지원   학자금 취업 후 상환  학자금   일반 상환  학자금등록금 및 생혼비) 예산조과 시 소득분위별 차등 지원 (지원범위논 당해 연도 예산 내에서 영주시 대학생  학자금대출 이자 지원 심의위원회에서  결정) 대출이자   지원금   지급일까지 대출 전액이   상환된 대학생은 지원 불가, 타 지자체와 중복지원 불가 신청기간 2022년 10월 4일(화) 09.00 2022년 10월 28일(금) 18.00 신청방법 영주시청   컴페이지(hitpliwyeongjugok) 학지금대출이자지원 온리인 접수 우편접수  * 영주시청 콤페이지 고시 용공고 참조 지급일 2022년 12월 예정 지원방법 한국장학재단에   등록된   학자금대출 계좌로 이자금  상환 이자   지원 후 결과 SMS로  통보 학자금대출 이자 지원 확인 방법(한국장학재단 흉폐이지) 한국장학재단   함페이지 > 학자금대출 > 학자금방권 극 학자금   대출상환 > 대출내역 > 대출계좌번호   클리 > 오른쪽 비고란에 '지자체 이자지원' 학자금대출 이자 지원 결과 발표 후 확인 가능 2022년 영주시 대학생 학자금대출 이자 지원 신청 절차 1. 지원일   기준 대학생 (재하생 및 휴하생) 확인 지원요건   확인 2. 본인   부  모가  지원일  기준으로 주민등록등본 (초본)상   영주시 거주  확인 1. 휴대돈 인종 ;::   휴대뜨이 없는   경우 선비인재양성과   문의 본인확인 (3 054-639-6643) 2. 아이팬 인종 1. 개인정보의   수집. 이용 동의 개인정보  수집  이용내역   동의 2. 개인정보의  제3자   제공- 조회   동의 1. 신청인   정보 신청서   작성 2 대하교 정보 3. 부모 정보 1. 주민등록등본 (본인   또는 부모) *   관내 대화생의 경우 주소변동올 포함한 주민 제출서류 업로드 유의사항 등록초본올 제출 2022년 10월 4입 이후 발급반은 2. 가족관계증명서(해당자) 서표만 인전화니다 ;::   부모의 주민등록등본올 제출할 경우에  해당 3. 재화증명서 (휴하-재적증명서  가능)",-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0.076863951,0.061491161,0.01537279,0.153727902,0.261337433,0.061491161,0.04611837,1.553574174,0.03074558,0.153727902,0
장학공지,760,교내장학금+2022-2학기 가족장학금 inSTAR온라인 신청 안내(10. 11.(화)~11. 11.(금))+2022-10-11,2022-2학기 가족장학금 inSTAR온라인 신청 안내(10. 11.(화)~11. 11.(금)),교내장학금,2022-10-11,1359,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189431&article.offset=300&articleLimit=100,"2022-2학기 가족장학금 신청 기간을 안내해 드리니,지원 자격에 해당하는 학생은 장학금을 신청해주시기 바랍니다.1.신청대상▪ 가족원2명 이상이 본교(일반대학원 포함)에 재학 중인 학생(부모,형제,자매,남매,배우자 등)▪ 성적 기준:직전학기 취득학점12학점 이상 및 직전학기 평점평균2.5이상인 자▪2022-2학기등록 후 휴학한 자 신청 가능2.신청 제외 대상▪ 미등록자,졸업자,자퇴자,제적자▪ 정규학기 초과자(이수학기8학기 이상인 자 (단, 건축학과는10학기 이상인 자))▪ 성적기준 미달자3.신청 안내▪ 장학금액:가족 재학생1인을 제외한 학부생의 수업료40%지급(수업료 범위 내 타 장학금과 중복지급 가능)▪신청 기간: 2022. 10. 11.(화) ~ 11. 11.(금)※ 가족장학금은 매 학기 신청해야 합니다.▪ 신청 방법:재학생 포털(inSTAR)→장학/등록→장학금 신청 메뉴→가족장학금 신청※장학금 신청 매뉴얼(붙임문서)참고▪ 제출 서류(inSTAR파일 업로드)가.개인정보동의서1부나.부or모 명의의 가족관계증명서1부.▪지급 방법:신청학생 개인통장 지급(대출자의 경우학자금 대출상환)4.기타사항 및 문의▪「장학금지급에 관한 세칙」제4조제1항에 의거하여,접수기간 이후에는 별도의 신청을 받지 않습니다.▪063-220-2167 (학생지원실 교내장학 담당자)",,,2022-11-11,마감,0,0,0,0,0,0,0,0,0,0,0,0.153374233,1.509884117,0,0.214723926,0.214723926,0.18404908,0.030674847,0.061349693,0,1.693933197,0
장학공지,759,교외장학금+2022년도 한국문화재재단 전통 기/예능 및 매장문화재 분야 우수 장학생 선발 안내(~10. 12.)+2022-09-29,2022년도 한국문화재재단 전통 기/예능 및 매장문화재 분야 우수 장학생 선발 안내(~10. 12.),교외장학금,2022-09-29,596,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189430&article.offset=300&articleLimit=100,자세한 사항 붙임 참고,https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-09/uidlkssbkqtd.png,"2022년도 한국문화저저단 전통 기 . 예능 및 대장문화재 분야 우수 장학생 선발 공고 환국문화재재단 ] 문화재보호법 제S조에 근거하여 설립런 문화재롭 공공기관입니다:  우리   채단은   2세기 국가경캠려의 핵심인   천통문화역량 전도하고 , 문화유산의 참조적 전승과 함유권 화대클 피하는 일류   문화 가관으로서 전통 기 예습 및 매창문화채 분아에 필요하 천공 분야틀 수학하는 내 무수학생에 대하여 참학금올   치원하는  참학사업을 운영하고 있으니 관심 학생들의 담은 치원 바갑니다 . 2J22. 9. 27. 한국문화채채단 이사장 1. 시원사거 가 신경자격 0 전통 기 예능 및 매충문화재 분야 전공자로 섬칙이 우수하며전체학기 섬칙염점 45만점 기준 {00삼} 학교생활o 모범적인 2학년 이상 재학 중인 대학생 국가 또는 기관 (단체) 로부터   참학금 충복수데록 받치 않분 대학생 22 2학기 기준) 전공분야 고고확과 , 고고안류학과, 고고마술사학과  문화재관리학과 , 문화재보존학과  시학 과 문화인류학과 뇌 유사한 문화재연구 관련 학과 포함) 전통예술학과 한국음악과 , 천통미술금예학과    천통연희학과 ,  국학과 , 천 톤조경확과 (이와 유사한 전통 기 예능 관련 학화 포함 무대사함 문화채 및 문화예술 관련 기관 (단체) 추천 학생 사회봉사활동에  최극처으로   참여하 학생 국가 또는 공공기관 , 단체 등에서  표함이나 삼참을 수여받은 학생 외국어(염어  일어; 춤국어 등) 능력이 우수한  학생 r국민기초생찰 보장법 ] 에 따른 국민기초 생활 수급자 r참애인복지법 ] 제3z조에 따른 등록참애인 2. 시원사항 가  1인담   참학금 15만원 지원 문화t사 초청 및 간#물 문화삼품 등  치원 개단",-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0.047169811,0,0,0.549900695,0,0.549900695,0,0.573485601,0,0.526315789,0
장학공지,758,교외장학금+(영농희망자)2023년도 대산장학생 선발 안내(~11. 8.)+2022-09-28,(영농희망자)2023년도 대산장학생 선발 안내(~11. 8.),교외장학금,2022-09-28,589,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189429&article.offset=300&articleLimit=100,자세한 사항 붙임 파일 참고,,,-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0,0.857142857,0,0.857142857,0,0.857142857,0
장학공지,757,교외장학금+전라북도평생교육장학진흥원 (주)정석케미칼 특별지정기탁 장학생 선발 안내(9.26.~10.3. 18시)+2022-09-20,전라북도평생교육장학진흥원 (주)정석케미칼 특별지정기탁 장학생 선발 안내(9.26.~10.3. 18시),교외장학금,2022-09-20,765,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189428&article.offset=300&articleLimit=100,자세한 사항 붙임 파일 참고,,,-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526315789,0,0.526315789,0,0.526315789,0,0.526315789,0
장학공지,756,교외장학금+2022년 하반기 (재)울산인재평생교육진흥원 장학생 선발 안내(~10. 7.)+2022-09-20,2022년 하반기 (재)울산인재평생교육진흥원 장학생 선발 안내(~10. 7.),교외장학금,2022-09-20,507,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189427&article.offset=300&articleLimit=100,자세한 사항 붙임 파일 참고,"https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-09/mefqklrwajlb.png, https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-09/tlxmzouwjmga.png","울산인재편생 교요-신용원 공고 2022-70 호 재단범인 울산인재평생교육진흉원 2022년 하반기 장학생 선발계획 공고 우리  시의   우수한 인지블 발굴 육성하이   지역발진에   기어하고자   울산 인지평생교육진용원애서논 2022년   하반기   장학생   선발   계회올  다음과 같이 공고합니다 202년 9월 고일 재단범인 울산인재평생교육진흉원 선발개요 선발분야 드림 희망   다자녀 '생활 '재능장학생 선발 예정인원 및 자급금액 350명48백만원 (단위 덜 , 천원) 지원규모 최대 곳혈대 지원대상 인 원 금 댁 3 473,195 드림장학금 13 193,629 15ID 퇴망잠학금 1D5DD 1,5D 대학 재학생 다자녀 잠학금 93557 1,5D 심혼잠학금 만UD 1CD 자능잠학금 15DD 1,UD 초 중 고 대학생 #  선발인원은   장학금   최대지원  금액에서 본인이  부담한   근액(등록근 범위 내올 지원함으로 변동월 수 있은 단  생활 - 재능장학금의 경우 타 기관 등록금성  장학금과 중독수혀 가능 신청기간 및 방법 다 신청기간 2022. 9 20 10. 7. 다 신청방법 온라인 신청 후 구비서류신청서 포함) 떼일 제출 쇼 메일주소 : janghak@ulsaninjae @쓰 울산인제평생교육진홍원 콤페이지(https: / /wTT ulsaririjaeor-k) 건속 후 '상학금 신청] 메뉴 선택 ra22년 하반기 상학사입] 선택 후 해당 상학금지원 신청 달리 사서요건 인리 + 신청서 인리 완료 메인페이지 우족심단의 r마이미이지_ 선택 후 신청서 출리 구비서류와 함께 떼인ljanghak @ ulg aninjae.ot kr) 제출 제출방법 모든 그비서표(신청서 모현' 반드시 스히이 1의 EDF 파인로 스출 표 파일명 이름-학교명-학과-학년 0용길동-올신대학교-기겨과오 표 그림픽일IPG 또F 듣 한글파일 L워드 파일 등 접수조 장학금올 충복 신청활 건오 신청서와 흐텔서표눈 반드시 해당 장학금 신청마다 그4 진출 서류눈 떼일로 제출해야 하내 방분 및 퍽스 건수는 반지 암유 지출 서류 미비 및 오기에 내한 체임은 신청인에계 있유 표 접소호 ""습인 또 ""미습인""_꼭 확인 흐식기 비람니다 구비서휴신청서 포함) 제출 때인주소 : jan요uak@ukaninjae or 1",-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0,0.035842294,0,0.843108504,0.053763441,0.789345064,0.035842294,0.914793092,0,0.717660476,0
장학공지,755,교외장학금+2022학년도 교‧사대생 등 대학생 튜터링장학사업 장학생 활동 안내(2학기 추가 선발 학생)+2022-09-16,2022학년도 교‧사대생 등 대학생 튜터링장학사업 장학생 활동 안내(2학기 추가 선발 학생),교외장학금,2022-09-16,1359,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189426&article.offset=300&articleLimit=100,"2022학년도 교‧사대생 등 대학생 튜터링장학사업 장학생 활동 안내(2학기 추가 선발 학생)★코로나19 관련,오리엔테이션을 서면 자료 공유로 대체하오니,본 안내문 및 붙임 첨부파일을 반드시 숙지하시기 바랍니다.★1. 선발 결과 확인- 한국장학재단 모바일→메뉴→인재육성→교사대생등 대학생 튜터링 사업→선정결과 에서 확인-상태가 대학추천(근로대기)인 경우 '선발됨', 대학추천이 아닌 경우 '미선발됨'2. 기본 사항- 활동 내용: 학습지도, 상담(학교생활, 교우관계, 진로 등)- 활동 기간: 2022. 9. 아래 [4번 튜터링 시작 전 활동 사항] 완료 후 ~ 2023. 2월까지(예산 소진 현황에 따라 조기 종료될 수 있음)- 시급: 12,500원- 장학금 지급일: 익월 15일 경- 활동 최대 시간: 1일 8시간, 1주 20시간(학기중) / 40시간(방학중), 2022-2학기(동계 방학 포함) 최대 300시간3. 유의 사항- 선발 이전의 활동에 대해 인정 불가-부정근로를 금지하며(허위근로/대리근로/대체근로), 위반 시에는 장학금 환수, 사업 참여가 제한됨-휴학/자퇴 시, 학적 변동 신청일 전날까지 근무 가능,졸업/제적의 경우 졸업일(제적일) 전날까지 근무 가능(우리 대학 기준)- 조기취업자, 사업체 위탁생 등은 활동 불가하므로 취업계를 신청 할 경우, 학생지원실 담당자에게 통보- 타 장학사업(국가근로, 보람근로 등)과 중복 참여 불가- 활동 기관과 같은 기관에서 금전적 지원 또는 사회봉사인증 등을 받으며 활동 불가※ 단 사대생(교직과정 포함)은 사범대 교직지원부의 자체 기준에 따라 교육봉사시간 인정 가능4. 튜터링 시작 전 활동 사항(다음 순서대로 진행)1) 활동 기관 발굴- 활동을 원하는 기관 담당자와 업무스케쥴을 협의하여활동 계획서 작성(첨부파일 양식)- 발굴 기관이기존에 대학생 튜터링사업(구. 대학생청소년교육지원사업)을 참여하지 않은 신규 기관이라면 아래 3가지 서류를 제출[가. 기관등록 신청서(첨부파일 양식), 나.사업자등록증 사본,다.국세/지방세/4대보험 완납증명서(1인 사업자의 경우 국민연금 건강보험 완납증명서)_정부 공공기관은 제외]-활동 계획서(필수),기관등록 신청서 등(해당 시) 제출: 학생회관 2층 학생지원실 교외장학담당자 / 9. 30.(금)까지(학교는 제출 서류를 기반으로기관과 학생을 한국장학재단 시스템상에서 매칭)2) (매칭 완료 후) 학업시간표 등록, 업무스케쥴 입력 (첨부파일 시스템 매뉴얼 참고)- 학업시간표는우리대학 시스템에 등록된 정규 시간표를그대로 입력해야함.진로탐색 시간도 그대로 입력.비대면(온라인) 수업 중   시간표가 정해져 있는 수업도 그대로 입력.- 부득이하게 근로 중간에시간표를 정정해야 할 경우 담당자에게 연락-학업시간표와 중복 시간에 튜터링이 불가하며,일시적인 휴강, 공결 시간에 근로 불가(학업시간표와 중복되어 인정되지 않음)- 업무스케쥴을 입력해야 출근부 체크가 가능함3) 온라인사전교육 이수 및 서약서 제출(첨부파일 시스템 매뉴얼 참고)- 한국장학재단 홈페이지에서 이수4) 튜터링 시작- 출근부 입력은 활동 즉시 입력이 원칙임- 기관 및 튜티와 협의하여 온라인으로 튜터링 할 경우( ZOOM, 한국장학재단 메타버스 플랫폼 등): 출근부 작성 시온라인 튜터링 증 빙 양식(첨부파일 참고)에 튜터링 일자 / 시작시간 / 종료시간을 포함한 화면 캡처본을 넣어 첨부 필수※ 화면 캡처본 상에 찍힌 시작시간~종료 시간만 근로 시간으로 인정되며, 출근부 입력 시 캡처본 상의 시간으로 입력해야 함- 한국장학재단 메티버스 플랫폼 활용 방법(첨부파일 참고)- 튜터링 시간이40시간을 넘기게 된 시점에서기관과 학생이 상호평가를 진행해야 함(첨부파일 시스템 매뉴얼 참고)- 활동 기관의출근부 대학 제출은 매월 말일 또는 익월 초일까지이뤄져야 함(한 개의 기관에서라도 대학 제출이 늦어질 경우,전체 학생 장학금 지급이 늦어지게 됨.활동기관 담당자에게 안내 필요",https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-09/vptireaizdrq.png,부정근로 유형 및 제재 유형 정의 제 재 튜터림활동올하지 안앗거나활수없음에 장학금 환수 및 확정일로부터 2년 튜터림 활동 참 허위근로 도출근부름 작성한 경우 여 제한 실제 근로시간과 출근부입력시간이 대체근로 확정일로부터 1년 튜터랑 활동참여 제한 상이한경우 튜터 본인이 아난 타인이 튜터팅 활동음대 장학금환수및 튜터와 대리자 모두 확정일로부터 1년 대리근로 신한경우 튜터림 활동 참여 제한 공공자정환수법 지 1미전 부정근로 행정오류 등으로장학금이지급본 경우공공자정환수더상이드로이자및 제재부가금등부과가능 허위 서류제출자 제한 장학금지급전 발견 시: 사업 참여 중지 장학금미지급및 발견일로부터 2년 간 사업 참여 제한 장학금지급후발견 시 : 사업 참여 중지 장학금환수및 발견일로부터 2년 간사업 참여 제한,-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0.433207435,0.020876827,0.03131524,0.998390617,0.224439168,1.286761746,0,0.742636209,0.03131524,0.785691344,0
장학공지,754,교외장학금+2022년도 (재)포항시장학회 장학생 선발 안내(~9. 20.)+2022-09-16,2022년도 (재)포항시장학회 장학생 선발 안내(~9. 20.),교외장학금,2022-09-16,448,https://www.jj.ac.kr/jj/community/notice03.do?mode=view&articleNo=189425&article.offset=300&articleLimit=100,자세한 사항은 재단 홈페이지 참고,https://www.jj.ac.kr/_attach/jj/old-editor-image//2022-09/bvoxypwxioju.png,"2022년도 [재]포항시장학회 장학생 선발 계획 장학생 선발개요 1. 선 발 인 원 370명 2 장 학 금 액 740백만원 1인당   200만원, 당해학기   등록금  범위 내 지원 3. 신청자격 및 요건(아래의 요건율 모두 충족해야 합) 신청자격 선발 공고일   현재v 기준으로 본인 또는 그 보호자가   1년 이상 계속하여 포항시에   주민등록이   되어 있는 자(지역인재장학생 예외) 2022년도  2학기 한국장학재단   학자금  지원구간   통지름 받은 자 성적기준 직전 학기 성적 평균 B학점 이상 인자 * 문:예-기 특기장하금 곰두리(장애)장학 금은  성적기준 없음 지원제외 공고일 현재   휴학 및 퇴학 등 장계   처분올 받은 자 부모가  직장으로부터   화비(등록금   전액)틀  지원   반는  경우 2학기  등록금   전액 면제자 및  본인  부담금  50만원   미만인 자 서울 포항학사   입사생 하점은행제   직업학교   재학생 접 수 방 법 접수방법 재단   콤페이지   온라인  접수 기 간 : 2022. 8. 24(수) 2022. 9. 20(화) 18.00 문 의 : (재)포항시장학회 054-270-5757~8) * 자세한 사항은 (재)포항시장학회   흉페이지(나W Dhsihh-or입) 공지사항 참조",-,정보 없음,0,0,0,0,0,0,0,0,0,0,0,0.031496063,0.125984252,1.052631579,1.053805774,0,1.980453101,0,2.106437353,0,1.1167979,0
